Date/Time;TIMESTAMP_START;TIMESTAMP_END;TA_F;SW_IN_POT;SW_IN_F;LW_IN_F;VPD_F;PA_F;P_F;WS_F;WD;USTAR;RH;PPFD_IN;PPFD_OUT;SW_DIF;SW_OUT;LW_OUT;CO2_F_MDS;TS_F_MDS_1;TS_F_MDS_2;TS_F_MDS_3;TS_F_MDS_4;TS_F_MDS_5;SWC_F_MDS_1;SWC_F_MDS_2;SWC_F_MDS_3;G_F_MDS;LE_F_MDS;LE_RANDUNC;H_F_MDS;H_RANDUNC;NIGHT;NEE_VUT_REF;NEE_VUT_REF_JOINTUNC;RECO_NT_VUT_REF;GPP_NT_VUT_REF
42370,02083;201601010000;201601010030;0,82;0;0;315,43;0;96,651;0;5,067;228,1;0,660436;100;0;0;0;0;319,24;457,89;3;3,075;4,48;5,27;6,53;40,532;38,93;43,59;-6,212;-2,81593;11,4761;-15,9569;25,1398;1;0,16602;1,38318;0,274814;0,108794
42370,04167;201601010030;201601010100;0,76;0;0;316,54;0;96,675;0;4,88;228,83;0,610088;100;0;0;0;0;318,77;457,89;3,015;3,085;4,475;5,26;6,52;40,45;38,86;43,51;-6,136;-2,81593;11,4761;-88,0926;30,1024;1;0,318989;0,61968;0,273689;-0,0452995
42370,0625;201601010100;201601010130;0,88;0;0;317,94;0;96,677;0;3,885;233,77;0,643265;100;0;0;0;0;319,61;457,89;3,04;3,095;4,48;5,25;6,52;40,388;38,82;43,46;-6,06;-2,81593;11,4761;-24,2227;28,5504;1;-0,253657;0,582842;0,27594;0,529597
42370,08333;201601010130;201601010200;0,88;0;0;316,63;0;96,694;0;3,621;235,07;0,552541;100;0;0;0;0;319,92;457,89;3,07;3,105;4,47;5,24;6,51;40,502;38,77;43,38;-5,862;-2,81593;11,4534;-15,9373;25,1459;1;0,280571;0,596098;0,27594;-0,00463066
42370,10417;201601010200;201601010230;0,93;0;0;318,29;0;96,718;0;3,527;238,23;0,533965;100;0;0;0;0;320,42;457,89;3,085;3,115;4,475;5,23;6,505;40,288;38,7;43,33;-5,734;-2,96221;11,4345;-28,4974;19,828;1;-0,521534;0,371287;0,27688;0,798414
42370,125;201601010230;201601010300;0,94;0;0;318,01;0;96,712;0;3,442;229,1;0,563708;100;0;0;0;0;320,26;457,89;3,12;3,125;4,47;5,215;6,495;40,362;38,65;43,3;-5,586;-2,96221;11,4534;-50,6842;20,7539;1;0,224023;0,29023;0,277068;0,0530454
42370,14583;201601010300;201601010330;0,91;0;0;318,76;0;96,727;0;2,55;234,97;0,631996;100;0;0;0;0;320,78;457,89;3,14;3,135;4,475;5,205;6,495;40,435;38,61;43,22;-5,402;-2,8694;11,4761;-35,0858;26,4238;1;0,0437941;1,3738;0,276504;0,23271
42370,16667;201601010330;201601010400;0,95;0;0;318,37;0;96,732;0;2,726;231,6;0,593296;100;0;0;0;0;320,74;457,89;3,16;3,15;4,475;5,205;6,485;40,343;38,56;43,22;-5,264;-2,96221;11,4761;-18,3789;25,0915;1;-0,135052;1,31903;0,277257;0,412309
42370,1875;201601010400;201601010430;1,08;0;0;318,18;0;96,724;0;2,777;231,8;-9999;100;0;0;0;0;321,27;457,89;3,18;3,16;4,47;5,19;6,48;40,358;38,54;43,17;-5,146;-3,1335;11,4987;-40,0545;24,8925;1;0,14551;1,38656;0,279707;0,134197
42370,20833;201601010430;201601010500;1,05;0;0;316,44;0;96,715;0;3,951;231,3;0,740355;100;0;0;0;0;320,71;457,89;3,2;3,175;4,475;5,185;6,475;40,22;38,49;43,14;-5,042;-3,1335;11,4987;-34,2483;26,7539;1;0,143157;1,38603;0,279141;0,135984
42370,22917;201601010500;201601010530;0,99;0;0;313,79;0;96,699;0;4,684;232,73;0,822994;100;0;0;0;0;320,05;457,89;3,215;3,185;4,475;5,175;6,465;40,347;38,47;43,09;-5,126;-2,96221;11,4987;-18,3789;25,1126;1;-0,520373;0,621948;0,27801;0,798383
42370,25;201601010530;201601010600;0,94;0;0;305,3;0;96,69;0;5,077;234,57;0,943965;100;0;0;0;0;319,44;457,89;3,205;3,19;4,47;5,165;6,46;40,172;38,42;43,06;-5,272;-2,96221;11,4987;-18,3789;25,1126;1;-0,95835;0,598945;0,277068;1,23542
42370,27083;201601010600;201601010630;0,9;0;0;290,54;0;96,701;0;5,042;235,97;0,824577;100;0;0;0;0;319,23;457,89;3,185;3,19;4,48;5,165;6,455;40,23;38,37;43,03;-5,556;-2,8694;11,5074;-18,1127;31,5078;1;0,599832;0,618106;0,276316;-0,323516
42370,29167;201601010630;201601010700;0,86;0;0;277,36;0;96,706;0;5,115;232,27;0,831886;100;0;0;0;0;318,8;457,89;3,145;3,19;4,475;5,155;6,445;40,227;38,35;42,98;-5,87;-2,81593;11,516;-10,1688;36,173;1;0,238922;0,596663;0,275565;0,0366428
42370,3125;201601010700;201601010730;0,82;0;0;273,39;0;96,706;0;5,103;233,57;0,891937;100;0;0;0;0;318,15;457,89;3,105;3,18;4,48;5,145;6,445;40,315;38,28;42,98;-6,206;-2,81593;11,516;-15,9569;25,1817;1;-0,592808;0,501955;0,274814;0,867622
42370,33333;201601010730;201601010800;0,77;0;0;246,24;0;96,703;0;5,225;233,6;0,887762;100;0;0;0;0;316,2;457,89;3,06;3,165;4,48;5,14;6,435;40,163;38,28;42,93;-6,538;-2,81593;11,5611;-63,0052;36,4939;1;-0,714483;1,18966;0,273877;0,98836
42370,35417;201601010800;201601010830;0,77;0,0756391;0;234,28;0;96,714;0;5,544;233;0,788182;100;2,89;0;0;0;315,9;457,89;2,985;3,145;4,475;5,135;6,425;40,2;38,21;42,91;-7,086;-2,81593;11,5611;-64,0125;38,2558;0;-0,850528;1,12756;0,273877;1,1244
42370,375;201601010830;201601010900;0,88;48,1107;11,72;250,96;0;96,742;0;4,912;235,63;0,733954;100;26,6;0,33;11,18;2,54;316,53;457,89;2,935;3,12;4,46;5,125;6,425;40,28;38,19;42,86;-7,432;-2,68532;11,6062;-45,467;39,2617;0;-0,413384;1,27533;0,27594;0,689324
42370,39583;201601010900;201601010930;0,96;130,998;24,62;271,92;0;96,768;0;4,683;227,77;0,634108;100;58,56;1,53;23,46;1,65;317,41;467,674;2,955;3,1;4,46;5,12;6,415;40,275;38,14;42,83;-7,17;1,64135;11,9479;-21,9722;19,9869;0;-0,335912;0,720031;0,277445;0,613357
42370,41667;201601010930;201601011000;1,07;204,218;48,66;298,83;0;96,793;0;4,528;229,73;0,781053;100;102,75;2,4;50,06;2,57;319,2;469,421;3,02;3,095;4,465;5,11;6,415;40,15;38,12;42,83;-6,508;7,54645;13,9352;-4,34923;17,6965;0;-0,835892;0,759086;0,279518;1,11541
42370,4375;201601011000;201601011030;1,2;266,518;73,71;299,76;0;96,796;0;4,699;231,9;0,685887;100;154,57;3,88;74,07;4,39;320,39;474,913;3,15;3,11;4,455;5,095;6,405;40,135;38,07;42,8;-5,332;11,4694;14,832;-7,6348;10,615;0;-0,47346;0,777045;0,281976;0,755436
42370,45833;201601011030;201601011100;1,35;316,832;78,44;307,03;0;96,805;0;4,233;232,7;0,81351;100;169,35;4,08;78,59;3,9;321,44;472,318;3,26;3,135;4,44;5,095;6,395;40,102;38,07;42,75;-4,472;14,6621;15,3444;-16,4693;12,719;0;-1,22407;0,491357;0,284822;1,50889
42370,47917;201601011100;201601011130;1,49;354,299;49,44;296,42;0;96,788;0;4,816;232,2;0,849077;100;118,76;2,88;45,16;0,66;321,24;463,097;3,355;3,17;4,44;5,085;6,395;40,083;38,02;42,75;-3,788;7,54645;13,9352;17,6483;22,2851;0;-1,07507;0,805399;0,287488;1,36256
42370,5;201601011130;201601011200;1,58;378,278;78,93;298,44;0;96,784;0;4,263;235,13;0,949052;100;174,98;4,61;75,57;4,01;322,14;465,144;3,39;3,205;4,45;5,08;6,385;40,102;38;42,75;-3,772;16,3338;15,4572;8,58928;18,0301;0;-0,766422;0,550563;0,289206;1,05563
42370,52083;201601011200;201601011230;1,74;388,358;117,43;287,9;0;96,777;0;4,065;232,53;0,696911;100;253,4;7,08;114,57;7,04;323,22;469,943;3,47;3,24;4,465;5,07;6,375;40,07;37,98;42,72;-3,276;20,0744;15,7998;21,9967;15,5474;0;-0,0109771;1,34816;0,29227;0,303247
42370,54167;201601011230;201601011300;1,8;384,368;91,25;299,97;0;96,765;0;3,54;232,13;0,725706;100;201,99;5,28;89,47;4,24;323,7;460,433;3,57;3,28;4,505;5,065;6,375;40,123;37,94;42,67;-2,738;17,5274;16,0507;32,1712;13,8348;0;0,0675185;1,35947;0,293422;0,225904
42370,5625;201601011300;201601011330;1,83;366,375;74,78;312,62;0;96,732;0;3,607;229,93;0,608086;100;168,31;4,28;73,68;2,54;323,93;462,63;3,63;3,32;4,5;5,06;6,37;40,12;37,94;42,67;-2,424;14,6621;15,3444;22,9454;15,1222;0;-0,143097;0,175871;0,293999;0,437096
42370,58333;201601011330;201601011400;1,87;334,688;84,24;319,55;0;96,71;0;3,2;225,37;0,617223;100;180,21;4,68;87,86;3,52;324,8;461,326;3,735;3,36;4,515;5,055;6,365;40,125;37,92;42,67;-1,912;16,3338;15,4572;23,4771;16,8873;0;-0,0134901;1,34482;0,294768;0,308258
42370,60417;201601011400;201601011430;2,01;289,848;64,82;320,3;0;96,71;0;2,006;226,33;0,59622;100;142,54;3,68;68,13;1,33;325,23;458,546;3,795;3,41;4,51;5,045;6,355;39,958;37,87;42,65;-1,554;13,8096;15,1378;40,2499;18,4986;0;-0,00163642;1,34816;0,297467;0,299104
42370,625;201601011430;201601011500;2,22;232,623;74,37;312,42;0;96,711;0;2,588;223,83;0,463059;100;158,56;4,21;81,28;1,56;326,24;459,434;3,87;3,45;4,54;5,035;6,35;39,928;37,87;42,6;-1,212;14,6621;15,3444;16,438;24,8929;0;0,0308409;1,36998;0,301532;0,270691
42370,64583;201601011500;201601011530;2,24;163,991;39,68;312,91;0;96,715;0;2,479;221,23;0,549414;100;90,04;2,34;44,32;0;325,32;459,454;3,885;3,495;4,515;5,035;6,35;40,053;37,8;42,6;-1,294;6,42804;13,7207;13,6369;22,8583;0;0,294125;1,41477;0,30192;0,00779551
42370,66667;201601011530;201601011600;2,28;85,1281;25,86;306,91;0;96,696;0;3,006;234,63;0,523666;100;59,31;1,47;29,36;0;324,57;460,692;3,865;3,525;4,525;5,035;6,34;40,015;37,8;42,6;-1,752;-0,0314957;11,695;-11,3299;203,583;0;-0,140667;1,30367;0,302697;0,443364
42370,6875;201601011600;201601011630;2,29;10,1836;4,1;309,04;0;96,696;0;1,847;237,3;0,455311;100;17,18;0;7,25;0;324,34;458,028;3,825;3,54;4,54;5,025;6,335;40,045;37,8;42,57;-2,282;-5,38;11,3806;-12,191;138,495;0;0,401822;1,40873;0,302892;-0,0989304
42370,70833;201601011630;201601011700;2,29;0;0;318,75;0;96,694;0;2,527;238,53;0,300558;100;1,44;0;0;0;324,32;458,028;3,805;3,55;4,565;5,025;6,33;39,965;37,75;42,52;-2,694;-5,54906;11,3806;-10,426;27,8778;1;0,0762107;1,36549;0,302892;0,226681
42370,72917;201601011700;201601011730;2,22;0;0;316,09;0;96,69;0;2,874;226,43;0,474618;100;0;0;0;0;323,79;457,74;3,78;3,55;4,59;5,02;6,325;39,922;37,73;42,52;-2,974;-5,48138;11,3981;-10,4404;31,2797;1;0,0762107;1,36424;0,301532;0,225322
42370,75;201601011730;201601011800;2,21;0;0;312,49;0;96,681;0;2,368;235,5;0,454593;100;0;0;0;0;323,81;457,74;3,76;3,555;4,615;5,015;6,32;40,028;37,73;42,52;-3,18;-5,48138;11,3981;-26,1293;15,4467;1;0,316644;1,39789;0,301338;-0,0153057
42370,77083;201601011800;201601011830;2,12;0;0;311,56;0;96,654;0;1,685;223,27;0,247858;100;0;0;0;0;323,45;457,827;3,74;3,555;4,65;5,01;6,31;39,99;37,66;42,52;-3,35;-5,1422;11,3981;-13,3727;16,3748;1;0,0822671;1,36759;0,299594;0,217327
42370,79167;201601011830;201601011900;2,07;0;0;297,26;0;96,628;0;1,34;197,8;-9999;100;0;0;0;0;322,66;457,827;3,725;3,55;4,62;5,01;6,305;39,888;37,66;42,49;-3,48;-5,02066;11,3981;-20,2118;25,0915;1;0,110438;1,36946;0,298627;0,188189
42370,8125;201601011900;201601011930;2,08;0;0;281,93;0;96,591;0;0,728;164,03;0,318051;100;0;0;0;0;321,09;457,827;3,655;3,545;4,595;5,01;6,3;39,782;37,66;42,44;-3,998;-5,02066;11,3981;-36,9837;27,7913;1;0,0822671;1,36759;0,29882;0,216553
42370,83333;201601011930;201601012000;1,95;0;0;314,49;0;96,575;0;1,179;85,53;0,129039;100;0;0;0;0;322,22;457,826;3,61;3,53;4,61;5;6,295;39,905;37,62;42,44;-4,356;-4,97585;11,3806;-7,33038;26,7213;1;0,110438;1,36946;0,29631;0,185872
42370,85417;201601012000;201601012030;2;0;0;313,63;0;96,54;0;0,977;131,53;0,090945;100;0;0;0;0;323,13;457,826;3,635;3,525;4,63;5;6,29;39,818;37,6;42,44;-4,132;-4,95867;11,3736;-4,3836;26,968;1;0,110438;1,36946;0,297274;0,186836
42370,875;201601012030;201601012100;1,93;0;0;273,2;0;96,489;0;1,194;147,7;0,170139;100;0;0;0;0;320,99;457,887;3,625;3,52;4,625;5;6,28;39,815;37,6;42,44;-4,138;-4,8807;11,3736;-9,63395;27,2321;1;0,110438;1,36946;0,295924;0,185486
42370,89583;201601012100;201601012130;1,82;0;0;306,74;0;96,464;0;1,483;146,5;0,254532;100;0;0;0;0;321,06;457,89;3,54;3,51;4,625;5;6,28;39,91;37,6;42,44;-4,79;-4,33686;11,3408;-14,0256;25,3343;1;0,141181;1,37698;0,293807;0,152626
42370,91667;201601012130;201601012200;1,73;0;0;313,54;0;96,418;0;2,22;134,97;0,307942;100;0;0;0;0;321,35;457,89;3,56;3,495;4,63;4,995;6,275;39,915;37,53;42,44;-4,6;-4,27072;11,3665;-8,9428;22,8217;1;0,141181;1,37698;0,292078;0,150897
42370,9375;201601012200;201601012230;1,62;0;0;312,3;0,007;96,388;0;2,809;122,4;0,53134;99,9;0;0;0;0;320,7;457,89;3,56;3,49;4,64;4,995;6,27;39,94;37,53;42,36;-4,372;-3,43263;11,4345;-5,65455;23,5665;1;0,141181;1,37165;0,289971;0,14879
42370,95833;201601012230;201601012300;1,2;0;0;312,96;0,007;96,357;0;3,032;117,7;0,572247;99,9;0;0;0;0;318,73;457,89;3,55;3,48;4,65;4,995;6,265;39,875;37,53;42,36;-4,338;-3,18497;11,4534;9,31821;26,3531;1;-1,74835;2,31555;0,281976;2,03033
42370,97917;201601012300;201601012330;0,91;0;0;311,66;0;96,332;0;2,56;123,03;0,541965;100;0;0;0;0;317,96;457,89;3,53;3,48;4,655;4,995;6,26;39,865;37,51;42,36;-4,48;-2,8694;11,4534;-6,41235;29,982;1;-3,45908;2,18227;0,276504;3,73558
42371;201601012330;201601020000;0,71;0;0;313,05;0;96,288;0;2,865;98,87;0,51739;100;0;0;0;0;316,75;457,89;3,485;3,47;4,61;4,995;6,26;39,95;37,46;42,36;-4,638;-2,82973;11,4534;-15,312;31,3758;1;-0,0181555;2,12915;0,272754;0,290909
42371,02083;201601020000;201601020030;0,36;0;0;313,05;0;96,258;0;2,436;90,9;0,617329;100;0;0;0;0;315,33;457,89;3,43;3,455;4,615;4,995;6,255;39,885;37,46;42,36;-4,84;-1,04848;11,7317;40,5643;33,6262;1;-0,0151645;0,550882;0,266237;0,281401
42371,04167;201601020030;201601020100;-0,1;0;0;298,02;0;96,24;0;2,193;83,7;0,482837;100;0;0;0;0;313,23;457,89;3,365;3,445;4,635;4,995;6,245;39,903;37,46;42,36;-5,162;-1,46641;11,695;-0,157335;26,5614;1;-0,199898;0,621193;0,257764;0,457662
42371,0625;201601020100;201601020130;-0,67;0;0;272,21;0;96,201;0;2,473;91,5;0,499492;100;0;0;0;0;310,88;457,89;3,275;3,415;4,68;4,99;6,245;39,828;37,44;42,29;-5,754;-1,37535;11,7389;4,77998;26,968;1;1,49388;0,852817;0,247412;-1,24647
42371,08333;201601020130;201601020200;-1,27;0;0;279,56;0;96,193;0;2,27;101,6;0,550342;100;0;0;0;0;308,45;457,89;3,175;3,38;4,655;4,995;6,235;39,678;37,39;42,29;-6,538;-1,37535;11,7389;11,7339;24,9409;1;0,715073;0,621741;0,236697;-0,478376
42371,10417;201601020200;201601020230;-1,36;0;0;302,79;0;96,517;0;2,421;99,4;0,523032;100;0;0;0;0;308,94;457,89;3,06;3,335;4,65;4,99;6,235;39,785;37,39;42,29;-7,004;-1,37535;11,7389;8,7708;72,4323;1;-0,229259;0,438667;0,235106;0,464365
42371,125;201601020230;201601020300;-1,44;0;0;301,94;0;96,538;0;2,674;102,1;0,48173;100;0;0;0;0;308,52;457,89;3,02;3,295;4,65;4,99;6,23;39,862;37,39;42,29;-7,11;-1,37535;11,7389;28,6164;71,2738;1;0,0325763;0,423077;0,233696;0,20112
42371,14583;201601020300;201601020330;-1,58;0;0;302,94;0;96,488;0;2,26;103,47;0,569148;100;0;0;0;0;308,43;457,89;2,995;3,26;4,65;4,99;6,225;39,892;37,39;42,29;-7,198;-1,37535;11,7389;37,9403;76,1204;1;0,50147;0,429385;0,231131;-0,270339
42371,16667;201601020330;201601020400;-1,7;0;0;300,77;0;96,448;0;2,476;103,5;0,546686;100;0;0;0;0;307,95;457,89;2,955;3,225;4,61;4,99;6,225;39,888;37,33;42,29;-7,206;-1,40509;11,7389;19,7639;80,4171;1;0,908707;1,41725;0,228928;-0,679779
42371,1875;201601020400;201601020430;-1,7;0;0;300,79;0;96,437;0;2,135;92,63;0,477604;100;0;0;0;0;308,24;457,89;2,885;3,195;4,58;4,99;6,215;39,735;37,33;42,29;-7,338;-1,40509;11,7389;20,2529;45,2631;1;-0,118876;1,33058;0,228824;0,3477
42371,20833;201601020430;201601020500;-1,67;0;0;301,91;0;96,444;0;2,489;81,13;0,551138;100;0;0;0;0;307,8;457,89;2,86;3,165;4,555;4,98;6,215;39,93;37,33;42,24;-7,418;-1,37535;11,7389;5,07737;56,087;1;0,729712;0,776785;0,229244;-0,500468
42371,22917;201601020500;201601020530;-1,82;0;0;302,84;0;96,411;0;3,241;76,5;0,658856;100;0;0;0;0;306,3;457,89;2,79;3,14;4,54;4,98;6,205;39,745;37,33;42,21;-7,514;-1,37729;11,7389;37,4983;56,3195;1;0,537878;1,3811;0,226529;-0,311349
42371,25;201601020530;201601020600;-1,97;0;0;299,32;0;96,355;0;2,961;77,37;0,553263;100;0;0;0;0;305,99;457,89;2,735;3,11;4,52;4,98;6,205;39,758;37,28;42,21;-7,672;-1,37729;11,7389;39,3542;65,2865;1;1,31299;0,681231;0,223829;-1,08916
42371,27083;201601020600;201601020630;-2,11;0;0;294,14;0;96,277;0;2,566;80,7;0,48996;100;0;0;0;0;304,9;457,89;2,7;3,08;4,495;4,975;6,2;39,873;37,26;42,21;-7,808;-1,38964;11,7389;76,3279;83,3305;1;0,864256;0,632955;0,221315;-0,642941
42371,29167;201601020630;201601020700;-2,31;0;0;296,34;0;96,21;0;2,282;72,56;0,480179;100;0;0;0;0;304,19;457,836;2,645;3,05;4,505;4,97;6,195;39,795;37,26;42,21;-7,922;-1,38964;11,7389;40,6589;16,8068;1;-0,0350244;0,752808;0,217789;0,252814
42371,3125;201601020700;201601020730;-2,37;0;0;299,77;0;96,188;0;2,381;70,21;0,510846;100;0;0;0;0;303,78;457,836;2,61;3,02;4,48;4,97;6,195;39,818;37,26;42,21;-8,016;-1,38964;11,7461;80,1072;79,2923;1;0,630695;0,486504;0,216668;-0,414027
42371,33333;201601020730;201601020800;-2,53;0;0;298,3;0;96,138;0;3,003;64,85;0,618733;100;0;0;0;0;302,63;457,885;2,57;2,99;4,45;4,965;6,19;39,748;37,26;42,21;-8,07;-1,49646;11,7389;72,194;28,328;1;0,496297;1,38051;0,213853;-0,282444
42371,35417;201601020800;201601020830;-2,66;0,160728;0;298,23;0;96,09;0;3,405;76,53;0,716393;100;1,31;0;0;0;302,41;457,737;2,555;2,965;4,44;4,965;6,185;39,82;37,24;42,21;-8,158;-1,72985;11,7389;59,862;14,2248;0;1,19656;1,40641;0,21156;-0,985
42371,375;201601020830;201601020900;-2,66;49,8065;2,34;299,27;0;96,087;0;2,518;74,47;0,574422;100;10,72;0,67;3,71;0;302,39;457,737;2,475;2,93;4,405;4,96;6,185;39,688;37,19;42,21;-8,318;-1,72985;11,7389;46,8187;18,0088;0;1,20097;1,40688;0,211464;-0,989506
42371,39583;201601020900;201601020930;-2,61;132,744;15,85;299,28;0;96,108;0;3,103;85,43;0,661418;100;37,66;2,81;18,43;0,49;302,89;457,737;2,47;2,905;4,395;4,955;6,175;39,638;37,19;42,13;-8,322;-1,77509;11,7317;43,699;17,5189;0;0,617422;1,38647;0,21221;-0,405212
42371,41667;201601020930;201601021000;-2,67;206,009;33,19;299,34;0;96,116;0;3,38;83,43;0,653487;100;71,55;5,41;36,16;3,58;302,58;498,257;2,45;2,875;4,375;4,945;6,175;39,727;37,19;42,13;-8,266;-6,11211;11,4155;64,1693;15,5638;0;-0,559001;0,471993;0,211103;0,770104
42371,4375;201601021000;201601021030;-2,61;268,346;39,83;298,64;0;96,141;0;3,01;81,87;0,719072;100;87,77;6,14;41,5;4,01;303,11;498,257;2,445;2,855;4,36;4,945;6,17;39,727;37,19;42,13;-8,162;-3,87738;11,4838;84,2676;83,3305;0;-0,544112;0,707178;0,212016;0,756128
42371,45833;201601021030;201601021100;-2,5;318,691;48,89;300,23;0;96,19;0;3,312;84,73;0,690651;100;108,87;7,95;50,18;5,19;303,69;498,257;2,445;2,835;4,35;4,94;6,165;39,71;37,19;42,13;-8,024;-2,90749;11,4534;83,8014;83,3305;0;-0,127321;0,64548;0,213775;0,341096
42371,47917;201601021100;201601021130;-2,51;356,18;42,42;300,77;0;96,189;0;3,563;91,77;0,637468;100;97,46;7,21;42,22;4,3;303,63;498,257;2,45;2,815;4,32;4,935;6,165;39,735;37,17;42,13;-7,888;-3,57923;11,4534;25,2329;17,9103;0;-0,164161;0,553089;0,213509;0,37767
42371,5;201601021130;201601021200;-2,42;380,174;56,13;301,27;0;96,222;0;3,3;86,07;-9999;100;125,84;9,35;55,9;6,46;304,16;498,257;2,46;2,8;4,295;4,925;6,16;39,553;37,12;42,13;-7,756;0,195837;11,7828;100,069;88,8105;0;0,199444;1,36241;0,214933;0,0154888
42371,52083;201601021200;201601021230;-2,35;390,26;58,06;301,77;0;96,259;0;3,856;86,07;-9999;100;131,41;9,82;57,97;6,55;304,48;498,257;2,45;2,785;4,31;4,92;6,155;39,697;37,12;42,13;-7,61;0,195837;11,7828;102,538;100,894;0;0,187265;1,35778;0,216021;0,0287556
42371,54167;201601021230;201601021300;-2,42;386,268;65,45;301,5;0;96,247;0;3,838;77,97;-9999;100;146,05;12,89;66,53;9,12;303,32;498,257;2,435;2,78;4,29;4,915;6,15;39,553;37,12;42,11;-7,512;2,08485;11,8842;75,1659;15,9806;0;0,0864932;1,34123;0,214736;0,128243
42371,5625;201601021300;201601021330;-2,53;368,264;57,43;301,13;0;96,204;0;3,821;75,3;-9999;100;128,8;11,15;58,18;7,47;303,15;498,257;2,4;2,77;4,27;4,905;6,15;39,608;37,12;42,08;-7,492;0,195837;11,7828;83,8014;83,3305;0;0,164378;1,34194;0,212782;0,0484036
42371,58333;201601021330;201601021400;-2,51;336,557;51,72;301;0;96,193;0;3,72;77,8;1,00715;100;115,81;9,69;52,39;6,64;303,26;498,257;2,375;2,76;4,295;4,905;6,14;39,64;37,12;42,06;-7,548;-2,47515;11,4987;83,8014;83,3305;0;0,258613;1,36723;0,213021;-0,0455919
42371,60417;201601021400;201601021430;-2,37;291,69;40,55;301,42;0;96,222;0;3,686;82,2;-9999;100;93,2;7,35;41,55;4,13;304,1;498,174;2,365;2,745;4,265;4,895;6,14;39,605;37,1;42,06;-7,59;-3,57923;11,4534;98,847;88,8105;0;0,262039;1,3706;0,215287;-0,0467521
42371,625;201601021430;201601021500;-2,37;234,43;23,98;301,18;0;96,209;0;2,816;82,23;1,08753;100;57,39;4,54;24,48;1,76;303,78;498,174;2,355;2,73;4,255;4,89;6,135;39,623;37,08;42,06;-7,636;-8,24;11,315;99,0606;88,8105;0;0,287997;1,37423;0,215188;-0,0728087
